============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = He (02)   Ion Mass= 004.0030
Energy  = 6003000.E-03 keV
0000105   4.8041E+08  4.5543E+06 -1.3055E+06
0000106   4.8454E+08  3.9941E+06  1.7448E+06
0000107   4.9045E+08  9.4010E+06  9.8210E+06
0000108   4.8109E+08  1.9754E+07 -4.5392E+06
0000109   4.7793E+08 -6.6806E+06  4.8010E+06
0000110   4.7812E+08 -1.0404E+06 -1.8893E+07
0000111   4.7428E+08  9.6435E+06 -5.7178E+06
0000112   4.8667E+08  5.7735E+06 -2.4278E+06
0000113   4.8465E+08 -7.4598E+05 -4.1556E+06
0000114   4.8205E+08 -2.6668E+06  1.1082E+07
0000115   4.8184E+08 -6.7287E+06 -1.0226E+07
0000116   4.7653E+08  7.2949E+06 -4.1017E+06
0000117   4.7583E+08 -2.5047E+06  2.6638E+06
0000118   4.8409E+08  4.0117E+06  1.5502E+07
0000119   4.8085E+08  8.3767E+06 -7.4447E+06
0000120   4.8028E+08  1.2004E+07 -4.9908E+06
0000121   4.7735E+08  5.6805E+06 -1.5567E+06
0000122   4.7344E+08 -1.6280E+07 -1.9957E+07
0000123   4.7719E+08 -3.9604E+06 -5.0124E+05
0000124   4.8111E+08  6.5184E+06 -8.9229E+03
0000125   4.7934E+08 -3.1828E+06 -4.2559E+05
0000126   4.8255E+08  1.2466E+07 -2.1100E+06
0000127   4.6244E+08 -4.2413E+07  3.5284E+07
0000128   4.8032E+08  6.3154E+06 -2.5558E+06
0000129   4.8363E+08  7.5869E+05  6.6522E+05
0000130   4.8142E+08  3.3057E+06  4.2630E+06
0000131   4.8236E+08 -6.1292E+05 -1.1134E+07
0000132   4.8054E+08  3.5917E+06  3.1545E+06
0000133   4.8401E+08 -1.3709E+07  3.7060E+05
0000134   4.8416E+08 -7.8643E+06  9.3513E+06
0000135   4.8100E+08  1.0753E+05  1.0162E+07
0000136   4.8218E+08 -1.0980E+07 -5.3607E+06
0000137   4.8854E+08  4.5107E+06 -7.4689E+05
0000138   4.7801E+08  6.3125E+06  9.9110E+06
0000139   4.8383E+08 -2.2830E+06  7.7919E+06
0000140   4.8407E+08 -9.7752E+06 -7.7585E+06
0000141   4.8482E+08  1.9761E+06 -9.7293E+05
0000142   4.8436E+08  1.0231E+06 -1.0001E+07
0000143   4.8046E+08 -1.0920E+07  4.9173E+06
0000144   4.8218E+08 -2.7392E+06 -6.0192E+06
0000145   4.8890E+08 -7.9633E+06 -5.1460E+05
0000146   4.8038E+08  1.4274E+06  6.1132E+06
0000147   4.8741E+08 -6.9412E+06 -5.3587E+05
0000148   4.7803E+08  6.2584E+06 -9.0136E+06
0000149   4.8474E+08  6.7796E+06 -8.9945E+06
0000150   4.8256E+08 -2.7020E+07  9.3460E+06
0000151   4.6614E+08  8.1845E+06 -1.9566E+07
0000152   4.8555E+08 -1.0798E+06 -2.1650E+06
0000153   4.8576E+08 -1.3335E+07 -3.4541E+06
0000154   4.7938E+08 -9.8342E+06  7.1500E+06
0000155   4.8182E+08  5.9784E+06 -2.2891E+06
0000156   4.7963E+08  7.5515E+06  6.3910E+06
0000157   4.7371E+08 -1.9576E+06 -7.0377E+05
0000158   4.7190E+08  8.7135E+06 -8.7846E+04
0000159   4.8029E+08 -4.8838E+05  5.5415E+06
0000160   4.8393E+08  6.9227E+06  9.9805E+06
0000161   4.7864E+08  1.3520E+07 -7.7071E+06
0000162   4.7999E+08 -8.1194E+06 -2.4771E+06
0000163   4.7927E+08  9.4173E+06  1.6910E+05
0000164   4.8651E+08 -8.9378E+06  1.9250E+06
0000165   4.7985E+08  1.5836E+06  2.7312E+06
0000166   4.7663E+08  2.5768E+07  5.1895E+05
0000167   4.8865E+08  2.8159E+06  4.1404E+06
0000168   4.8024E+08 -3.3708E+06 -2.1044E+06
0000169   4.8347E+08  7.9195E+06  8.9554E+05
0000170   4.8139E+08 -4.2610E+06  1.2822E+06
0000171   4.8739E+08 -7.0431E+04 -3.2352E+06
0000172   4.7719E+08  7.3148E+06  1.3326E+07
0000173   4.8328E+08  7.1204E+06  5.5477E+06
0000174   4.7445E+08  1.8278E+06 -1.4682E+06
0000175   4.8053E+08 -8.2255E+06  2.9514E+05
0000176   4.8976E+08 -5.2724E+06  4.1237E+06
0000177   4.8519E+08 -1.0311E+07 -1.9237E+06
0000178   4.8355E+08 -2.5309E+06 -3.0927E+06
0000179   4.8229E+08 -4.2118E+06  2.9559E+05
0000180   4.7810E+08 -2.9927E+05  1.7300E+07
0000181   4.8534E+08 -2.0262E+05 -8.2335E+06
0000182   4.8064E+08 -3.9662E+05  9.6786E+06
0000183   4.8268E+08 -1.3154E+07  5.1228E+05
0000184   4.7439E+08 -1.9146E+07 -7.7944E+06
0000185   4.8009E+08 -1.5294E+07 -4.6632E+06
0000186   4.8585E+08 -8.0030E+06 -7.6102E+06
0000187   4.8410E+08 -4.6549E+05 -8.0199E+06
0000188   4.8528E+08 -3.7828E+06 -7.9207E+06
0000189   4.8240E+08 -3.6512E+06 -1.0803E+07
0000190   4.8353E+08 -6.0595E+06 -1.5360E+07
0000191   4.7994E+08  1.6198E+06  4.1372E+06
0000192   4.7795E+08  6.8752E+06  2.0460E+06
0000193   4.8613E+08  1.5253E+05  2.1132E+06
0000194   4.8336E+08 -1.0106E+07  4.4663E+06
0000195   4.7986E+08 -4.3282E+06 -6.1222E+06
0000196   4.7879E+08 -5.1834E+06 -4.6961E+06
0000197   4.8472E+08 -1.5544E+06 -4.8813E+06
0000198   4.8744E+08  8.0697E+06 -4.5253E+05
0000199   4.8012E+08  1.1755E+06 -8.0896E+05
0000200   4.8065E+08 -4.2681E+05 -6.0751E+06
0000201   4.7884E+08 -6.8902E+06  5.1004E+06
0000202   4.8812E+08  4.5584E+06  1.4161E+06
0000203   4.7679E+08  9.2254E+05 -8.6523E+06
0000204   4.7866E+08 -6.5508E+06 -9.1393E+05
0000205   4.8645E+08 -4.1163E+06  1.4462E+06
0000206   4.7994E+08  1.1830E+07  2.4578E+06
0000207   4.8387E+08  7.4566E+06  8.5366E+06
0000208   4.8286E+08  4.0546E+06  1.0724E+07
0000209   4.8035E+08 -5.5164E+06 -3.8489E+06
0000210   4.8116E+08  7.0423E+06  1.2472E+07
0000211   4.7968E+08  1.2940E+07  1.5408E+06
0000212   4.8631E+08  6.0313E+06 -8.3660E+06
0000213   4.7653E+08  5.1103E+03  1.4329E+07
0000214   4.8131E+08 -2.9568E+05 -1.4304E+07
0000215   4.7813E+08  3.9524E+06 -8.9094E+06
0000216   4.8427E+08 -8.6049E+06 -4.1778E+06
0000217   4.8047E+08  9.0789E+06 -1.0956E+07
0000218   4.8459E+08 -3.2824E+06  7.6157E+06
0000219   4.8457E+08 -3.9864E+06 -9.5068E+06
0000220   4.7728E+08  1.3188E+07  8.6416E+06
0000221   4.8108E+08 -3.9253E+05  6.1345E+06
0000222   4.8375E+08 -4.7084E+06 -3.0816E+06
0000223   4.7727E+08 -8.3234E+06  1.8194E+06
0000224   4.7748E+08  5.6772E+05  7.0463E+06
0000225   4.7653E+08 -4.9371E+06  2.5703E+06
0000226   4.7923E+08  4.4844E+06  9.8112E+04
0000227   4.8328E+08  1.0270E+06 -3.1773E+06
0000228   4.8397E+08  4.3430E+06 -4.8881E+06
0000229   4.8455E+08 -4.4331E+06 -6.1663E+06
0000230   4.7803E+08  5.4708E+06  5.3980E+06
0000231   4.7948E+08  1.8214E+07 -1.6812E+07
0000232   4.7796E+08 -5.4551E+06 -2.7532E+07
0000233   4.6532E+08 -8.9981E+06 -5.3578E+05
0000234   4.8358E+08 -5.7725E+06 -4.0208E+06
0000235   4.8584E+08  1.1594E+06 -1.9713E+06
0000236   4.8398E+08 -9.5388E+05  1.3294E+06
0000237   4.7896E+08  3.5774E+05 -3.8046E+05
0000238   4.7098E+08 -1.2349E+07 -3.3301E+07
0000239   4.8759E+08 -6.9250E+06 -3.6135E+06
0000240   4.7673E+08  1.7222E+07  8.1390E+06
0000241   4.8241E+08 -1.7182E+06  1.0130E+07
0000242   4.7824E+08  2.5108E+06 -9.9193E+06
0000243   4.8771E+08 -7.4624E+06 -1.1973E+06
0000244   4.8075E+08  5.4184E+06 -3.7122E+06
0000245   4.7744E+08 -2.8278E+06  8.0248E+05
0000246   4.8655E+08 -7.2398E+05 -5.6000E+06
0000247   4.8126E+08 -3.3331E+06 -6.3953E+06
0000248   4.8721E+08 -1.0155E+06  3.3735E+06
0000249   4.7913E+08 -1.5145E+07  2.1957E+06
0000250   4.7968E+08 -7.0173E+05  3.2275E+05
0000251   4.7740E+08  8.9720E+05  3.3332E+06
0000252   4.8355E+08  2.4482E+06 -1.2749E+06
0000253   4.7518E+08 -4.4720E+06 -1.1421E+07
0000254   4.7830E+08  3.8018E+06 -4.5385E+06
0000255   4.8989E+08  1.9813E+06  1.1689E+06
0000256   4.8153E+08  6.5237E+05  2.7156E+06
0000257   4.8213E+08 -4.4726E+05  4.8295E+06
0000258   4.8376E+08  4.9037E+06 -4.8683E+06
0000259   4.8607E+08 -2.8869E+05  2.5457E+06
0000260   4.8001E+08  6.3639E+06  8.9862E+06
0000261   4.8541E+08 -4.8516E+05  6.4992E+05
0000262   4.8220E+08  7.1026E+05 -1.7645E+06
0000263   4.8326E+08 -2.4307E+07 -6.1277E+06
0000264   4.8169E+08  2.8263E+06 -1.2059E+06
0000265   4.8520E+08  2.2310E+06 -3.5335E+06
0000266   4.8272E+08  8.1141E+06  2.6281E+06
0000267   4.8691E+08 -2.6765E+06  5.6679E+06
0000268   4.8545E+08  4.6541E+05  2.5121E+06
0000269   4.8497E+08 -8.1082E+06  5.5638E+06
0000270   4.7767E+08  4.3000E+06 -5.8004E+05
0000271   4.8316E+08 -7.3626E+06 -8.9247E+06
0000272   4.7724E+08 -2.3850E+06 -1.3592E+06
0000273   4.8368E+08 -7.5360E+06  6.7786E+06
0000274   4.8469E+08  7.2637E+05  8.1071E+05
0000275   4.8607E+08 -8.0197E+06  3.2505E+06
0000276   4.8164E+08  8.1851E+05  3.9389E+06
0000277   4.7806E+08 -1.4397E+07  2.4813E+06
0000278   4.7693E+08 -2.2841E+06  7.3310E+06
0000279   4.9009E+08  1.7788E+06 -2.6649E+06
0000280   4.8154E+08  1.4299E+07  7.1184E+05
0000281   4.8625E+08  1.1327E+07  6.3403E+06
0000282   4.8206E+08 -2.3744E+05  5.6330E+06
0000283   4.7760E+08 -1.6728E+06 -2.1482E+06
0000284   4.8174E+08  1.8315E+06  1.1251E+07
0000285   4.8551E+08 -9.0558E+06 -6.1977E+06
0000286   4.8219E+08 -9.6276E+05  1.9636E+07
0000287   4.8306E+08  1.4269E+07  3.1719E+06
0000288   4.8129E+08  5.7795E+06  8.3143E+05
0000289   4.8518E+08 -2.0051E+07  1.0995E+07
0000290   4.7961E+08 -1.0184E+07 -1.4443E+07
0000291   4.8189E+08 -1.2283E+06 -1.1136E+07
0000292   4.7712E+08  9.8293E+06  3.9070E+06
0000293   4.7578E+08  3.1716E+07 -7.0259E+06
0000294   4.7743E+08  4.0088E+06 -5.7139E+06
0000295   4.8162E+08 -1.8183E+07  3.2570E+06
0000296   4.7853E+08  3.7202E+06  1.4148E+06
0000297   4.7897E+08  6.4800E+05 -1.1601E+07
0000298   4.8913E+08 -2.1461E+06  1.3154E+07
0000299   4.8287E+08  9.1171E+06 -3.4918E+06
0000300   4.7500E+08 -1.3448E+07  1.4926E+06
0000301   4.8068E+08  2.6717E+05 -4.5561E+06
0000302   4.9081E+08 -1.3785E+06 -7.1915E+05
0000303   4.8542E+08 -9.6706E+06  3.9181E+06
0000304   4.8478E+08 -5.7794E+04 -2.6559E+06
0000305   4.7770E+08  9.9861E+06 -1.1944E+07
0000306   4.8388E+08 -2.6784E+07 -6.4104E+06
0000307   4.7743E+08 -6.8528E+06  5.6778E+06
0000308   4.7767E+08  2.1452E+06 -6.7639E+06
0000309   4.8789E+08 -3.9048E+06 -3.6751E+06
0000310   4.8247E+08 -5.4120E+06 -2.5923E+06
0000311   4.7370E+08  2.2010E+06 -3.3956E+06
0000312   4.8237E+08 -5.5652E+05 -1.1703E+06
0000313   4.8258E+08 -3.8605E+06  3.4457E+06
0000314   4.8505E+08  4.1035E+06  8.2225E+06
0000315   4.7997E+08  1.3891E+07  3.7886E+06
0000316   4.7780E+08  6.2858E+06 -3.1342E+06
0000317   4.7589E+08  7.9573E+06 -9.9612E+06
0000318   4.8272E+08  9.1114E+05  2.2085E+06
0000319   4.8330E+08 -6.8140E+06 -1.4833E+07
0000320   4.7956E+08  1.3323E+06 -1.4555E+06
0000321   4.8401E+08  3.6834E+06  8.5305E+06
0000322   4.8640E+08 -3.0269E+06 -1.1411E+07
0000323   4.8041E+08 -2.5830E+07  7.3924E+06
0000324   4.8407E+08 -1.0603E+07  4.5882E+05
0000325   4.8352E+08 -6.7955E+04 -3.6311E+06
0000326   4.8757E+08  1.3426E+07 -1.1869E+07
0000327   4.8567E+08  4.9248E+05 -6.0161E+06
0000328   4.7799E+08  5.1847E+06 -3.3819E+06
0000329   4.8289E+08  2.6052E+06 -7.2599E+06
0000330   4.8166E+08 -1.1566E+06  8.0675E+06
0000331   4.8717E+08  1.2050E+06  3.7665E+06
0000332   4.8038E+08 -1.4815E+07 -5.1531E+06
0000333   4.8367E+08  1.8400E+07 -6.2268E+06
0000334   4.7952E+08  2.7342E+06 -2.8480E+06
0000335   4.8479E+08 -1.5748E+06  2.0926E+07
0000336   4.8670E+08 -3.8910E+05  3.1023E+06
0000337   4.7772E+08  3.9580E+05  7.3706E+06
0000338   4.8635E+08 -3.2804E+06  1.2530E+06
0000339   4.8669E+08  3.1570E+06 -1.5532E+07
0000340   4.8289E+08 -8.5658E+06 -7.7393E+06
0000341   4.7956E+08 -7.4561E+06  1.0369E+07
0000342   4.7459E+08 -1.8439E+06  4.9002E+06
0000343   4.7507E+08 -8.2685E+06  9.9414E+06
0000344   4.8507E+08  4.7279E+06 -5.0220E+06
0000345   4.8068E+08 -4.5486E+05  5.6274E+06
0000346   4.8284E+08  1.3097E+06  1.3787E+06
0000347   4.8391E+08  4.4429E+06  4.1449E+06
0000348   4.8443E+08 -3.0332E+06 -5.9912E+05
0000349   4.8518E+08  7.2946E+06 -1.0087E+07
0000350   4.8604E+08 -7.1104E+05  3.6822E+06
0000351   4.8607E+08  2.7602E+06  8.0105E+06
0000352   4.8928E+08 -2.8261E+06  3.7067E+06
0000353   4.7888E+08  1.4254E+06 -2.6341E+06
0000354   4.8110E+08  1.0040E+07  3.4574E+06
0000355   4.8289E+08 -5.9953E+06  3.5602E+06
0000356   4.7902E+08 -7.1722E+06 -8.5999E+05
0000357   4.7389E+08 -5.1354E+06 -1.5126E+07
0000358   4.7496E+08  5.4913E+06  1.1262E+07
0000359   4.8497E+08  3.1197E+06 -8.0049E+06
0000360   4.7804E+08  1.8729E+07 -1.6988E+06
0000361   4.7359E+08  1.2352E+06  4.0960E+06
0000362   4.9030E+08 -2.3478E+06 -9.1018E+06
0000363   4.9293E+08 -2.9515E+06  2.2222E+06
0000364   4.7726E+08  5.0629E+06  2.2285E+06
0000365   4.8273E+08  3.0255E+06 -6.4602E+06
0000366   4.8602E+08  4.4253E+06 -3.9234E+06
0000367   4.7518E+08 -6.3793E+06 -3.1994E+06
0000368   4.7747E+08 -6.4809E+06 -2.4218E+06
0000369   4.8315E+08 -1.4074E+05  3.2012E+06
0000370   4.8335E+08  1.5170E+07 -7.5861E+06
0000371   4.8354E+08  1.4174E+07  9.6422E+05
0000372   4.7899E+08  8.4595E+06  8.4500E+06
0000373   4.8186E+08 -4.2478E+06 -1.2259E+07
0000374   4.7711E+08 -5.7735E+06  1.0439E+07
0000375   4.7342E+08  3.0284E+06 -1.3587E+07
0000376   4.8668E+08  2.9836E+06  1.2405E+06
0000377   4.8329E+08  8.3078E+06 -4.3605E+06
0000378   4.8634E+08  9.2054E+05 -5.1635E+06
0000379   4.8369E+08  4.0492E+06  9.6496E+06
0000380   4.8580E+08 -5.7134E+06  1.8623E+07
0000381   4.8435E+08 -6.6064E+06  4.4947E+06
0000382   4.7700E+08 -5.5362E+06 -1.4906E+07
0000383   4.9153E+08 -5.4977E+06 -1.0713E+06
0000384   4.7630E+08 -6.8421E+06  2.4998E+07
0000385   4.7853E+08 -2.9827E+06 -1.1678E+07
0000386   4.7497E+08 -5.2444E+06  5.7071E+06
0000387   4.7686E+08  1.4153E+07 -4.1326E+06
0000388   4.8241E+08 -9.1571E+06  4.1132E+06
0000389   4.8627E+08  1.5220E+06  9.8125E+06
0000390   4.9129E+08 -3.6167E+06  7.2563E+06
0000391   4.7843E+08 -1.1193E+07  1.0899E+07
0000392   4.7824E+08 -2.1056E+06 -1.5746E+07
0000393   4.9051E+08  5.2989E+06 -7.2102E+06
0000394   4.8759E+08  6.0062E+05  7.7195E+06
0000395   4.7933E+08  2.7363E+06  8.7648E+06
0000396   4.8323E+08  1.7668E+07 -3.8339E+06
0000397   4.8181E+08 -2.0828E+06 -5.2747E+05
0000398   4.7961E+08  7.3045E+05 -7.0902E+06
0000399   4.8554E+08 -4.1996E+06 -9.9875E+06
0000400   4.7985E+08  1.2503E+07 -5.3833E+06
0000401   4.8778E+08 -1.4147E+07  3.4114E+06
0000402   4.8046E+08 -6.6793E+05 -9.1051E+06
0000403   4.7883E+08 -8.4024E+06  7.0343E+06
0000404   4.7899E+08  2.5396E+06  3.4500E+06
0000405   4.8995E+08  9.4966E+05 -5.8856E+06
0000406   4.7937E+08  3.1054E+06 -9.9196E+05
0000407   4.7464E+08  7.0575E+06 -1.5351E+06
0000408   4.8307E+08  3.9450E+06  3.6369E+06
0000409   4.7771E+08  6.2202E+05  3.1608E+06
0000410   4.7845E+08 -1.0433E+06  1.9028E+07
0000411   4.7758E+08 -4.3864E+05  6.8119E+06
0000412   4.8206E+08  9.5923E+06 -4.5043E+06
0000413   4.8365E+08  8.4203E+06 -5.9917E+06
0000414   4.7689E+08 -2.2529E+07 -1.2483E+06
0000415   4.8671E+08 -1.4125E+07  2.6131E+06
0000416   4.7739E+08  1.2326E+07  2.7670E+06
0000417   4.7784E+08  7.1061E+06  1.5834E+07
0000418   4.8753E+08  2.1607E+06 -2.0925E+06
0000419   4.7345E+08 -4.4819E+06  1.1696E+07
0000420   4.8322E+08 -4.2654E+06 -3.0230E+05
0000421   4.8218E+08  6.7506E+05  1.4023E+06
0000422   4.8708E+08 -8.7776E+06 -7.2062E+06
0000423   4.8222E+08 -6.5793E+06  9.2339E+06
0000424   4.8077E+08 -3.2441E+06 -6.7757E+06
0000425   4.8410E+08 -1.5312E+07  3.4133E+06
0000426   4.7434E+08 -3.3604E+06  1.0261E+07
0000427   4.8546E+08 -3.0613E+05  7.1789E+06
0000428   4.8575E+08  7.7225E+06 -1.1872E+07
0000429   4.7535E+08 -1.1163E+06 -7.7340E+06
0000430   4.8316E+08 -2.0854E+07  1.0420E+07
0000431   4.7744E+08 -6.4032E+06 -7.8244E+05
0000432   4.8084E+08 -1.1273E+07 -1.4108E+06
0000433   4.8324E+08  2.0242E+06  7.2635E+06
0000434   4.8773E+08  2.6360E+06 -5.4616E+05
0000435   4.8624E+08 -1.2709E+07 -9.1617E+06
0000436   4.8734E+08  2.0104E+05 -7.3768E+06
0000437   4.8371E+08 -9.8909E+06 -5.3170E+06
0000438   4.7984E+08 -7.3950E+06 -1.5248E+06
0000439   4.7152E+08 -8.6945E+06  1.3870E+07
0000440   4.8679E+08  1.2388E+07 -3.9407E+06
0000441   4.8633E+08 -4.1114E+06  6.0746E+06
0000442   4.8125E+08  4.4039E+05  4.1776E+05
0000443   4.8797E+08  2.8860E+06  8.6947E+06
0000444   4.8661E+08  1.1642E+06  1.1644E+07
0000445   4.7744E+08  9.6894E+05 -6.7434E+06
0000446   4.7442E+08  5.9822E+06 -1.0935E+07
0000447   4.7954E+08 -1.2839E+07  1.2606E+07
0000448   4.7866E+08 -6.0358E+06 -2.4781E+06
0000449   4.9076E+08 -5.5230E+06  8.1689E+05
0000450   4.7715E+08 -2.6369E+07  6.8586E+06
0000451   4.7341E+08  2.2819E+06 -4.3848E+06
0000452   4.7896E+08 -1.1271E+07  1.7986E+06
0000453   4.7461E+08  2.2349E+06 -5.0310E+06
0000454   4.8607E+08  7.2909E+06  1.4754E+04
0000455   4.8383E+08  2.7693E+06 -1.2844E+07
0000456   4.7900E+08  5.5405E+06  8.5288E+06
0000457   4.8344E+08  6.1785E+06 -1.3713E+07
0000458   4.7424E+08  1.1585E+07 -1.0787E+07
0000459   4.8065E+08  1.1093E+06 -2.5312E+06
0000460   4.7437E+08  4.7573E+05 -1.3900E+07
0000461   4.8439E+08  9.7623E+06 -1.8399E+07
0000462   4.8439E+08 -1.8505E+06  1.4509E+07
0000463   4.7746E+08 -1.3277E+06 -1.4534E+07
0000464   4.7960E+08  1.9551E+06 -1.9712E+04
0000465   4.8111E+08  1.2698E+07  9.5034E+06
0000466   4.7589E+08 -9.4686E+06  5.2265E+06
