============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = He (02)   Ion Mass= 004.0030
Energy  = 7687000.E-03 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Layer 1
  Layer # 1 - Bottom Depth=800000.E+03 A
  Layer # 1 - Density =0000.0012 g/cm3
  Layer # 1 -  23 % of  O
  Layer # 1 -  76 % of  N
  Layer # 1 -  1 % of Ar
  Layer # 1 -  0 % of  C
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000098   7.1813E+08 -1.0483E+07 -2.1986E+07
0000099   7.0407E+08  1.3883E+06  4.8245E+06
0000100   7.1275E+08 -4.6247E+06  2.1408E+07
0000101   7.0682E+08  1.5385E+07 -8.7827E+06
0000102   7.2281E+08  6.5455E+06  3.1068E+06
0000103   7.1503E+08 -2.5613E+06 -9.5798E+06
0000104   7.0495E+08  7.7681E+06 -4.1103E+06
0000105   7.0639E+08  1.2079E+07  8.1475E+06
0000106   7.1256E+08 -1.5360E+07  3.7147E+06
0000107   7.0800E+08 -6.0042E+05 -4.3690E+06
0000108   7.0693E+08  2.6749E+06 -3.9328E+06
0000109   7.0077E+08  1.3061E+07 -2.4526E+07
0000110   7.1885E+08  1.1638E+06 -5.4298E+05
0000111   7.0101E+08  1.1102E+07 -2.9745E+07
0000112   7.0636E+08  4.0172E+06 -3.2077E+05
0000113   7.1004E+08 -6.0078E+06 -1.0902E+07
0000114   7.1488E+08  7.3379E+06 -8.3571E+06
0000115   7.1664E+08  6.6924E+06 -5.6054E+05
0000116   7.0603E+08 -1.9267E+07  3.7336E+06
0000117   7.1237E+08  5.6215E+06  7.2442E+06
0000118   7.1552E+08 -4.8554E+05 -9.3644E+04
0000119   7.1543E+08 -5.3933E+06  4.9650E+06
0000120   7.0992E+08  6.7341E+06  1.9518E+06
0000121   7.0853E+08 -1.1225E+07 -9.9794E+06
0000122   7.1415E+08  1.5458E+07 -7.9460E+05
0000123   7.0720E+08  2.0975E+07 -9.5329E+06
0000124   7.2157E+08 -7.0581E+06  1.3733E+07
0000125   7.1965E+08 -9.8112E+06 -3.0803E+06
0000126   7.1101E+08 -1.9627E+07  2.4787E+07
0000127   7.0786E+08 -5.2760E+06 -1.0024E+07
0000128   7.1023E+08 -1.3745E+07 -7.3662E+06
0000129   7.0628E+08  4.0307E+06 -5.0652E+06
0000130   7.0757E+08 -3.9391E+06 -1.2935E+07
0000131   7.1600E+08 -3.4021E+06 -8.5831E+06
0000132   7.1361E+08  1.3660E+07  4.5106E+06
0000133   7.1384E+08 -2.1651E+07  8.0973E+06
0000134   7.1639E+08 -2.4941E+06  7.8237E+06
0000135   7.0685E+08  3.9531E+07 -1.8757E+07
0000136   7.0631E+08 -1.2746E+07  3.2339E+06
0000137   7.0313E+08 -2.3791E+06  1.1445E+05
0000138   7.1706E+08 -7.5814E+06 -7.5217E+06
0000139   7.1442E+08  2.3169E+05 -1.3370E+07
0000140   7.1044E+08  5.8337E+06 -1.3114E+07
0000141   7.1133E+08  2.8800E+06 -1.5414E+06
0000142   7.1194E+08  1.2240E+07 -3.4644E+06
0000143   7.0876E+08  5.0840E+06  8.2203E+06
0000144   7.0958E+08 -2.0218E+07 -2.0505E+07
0000145   7.1205E+08  1.3113E+06 -1.3406E+07
0000146   7.1162E+08 -4.3707E+06 -1.3431E+07
0000147   7.1917E+08  5.9630E+05 -2.3641E+06
0000148   7.1737E+08  1.4321E+06  1.2375E+07
0000149   7.1296E+08  2.0353E+05  5.2436E+06
0000150   7.0491E+08 -1.9927E+06  2.1018E+07
0000151   7.0387E+08 -1.1784E+07  2.9715E+07
0000152   7.1229E+08  6.8000E+06  1.1945E+06
0000153   7.1169E+08 -3.9665E+06  3.6347E+06
0000154   7.0672E+08  7.3596E+06  5.7181E+06
0000155   7.1478E+08  8.7299E+06 -2.0482E+06
0000156   7.0748E+08 -5.5600E+03  5.5594E+06
0000157   7.1585E+08 -1.4757E+07  9.8808E+06
0000158   7.1237E+08 -9.4242E+06 -1.7647E+07
0000159   7.0878E+08  3.9633E+06  9.7604E+06
0000160   7.1206E+08  1.0271E+07 -1.1263E+07
0000161   7.1647E+08 -2.2986E+06 -1.5910E+07
0000162   7.1238E+08 -3.8037E+06  1.7436E+06
0000163   7.1101E+08  3.1315E+06 -3.7796E+06
0000164   7.0753E+08 -1.1242E+07  1.8832E+07
0000165   7.1174E+08  1.2544E+07  7.0782E+05
0000166   7.0542E+08 -1.4331E+07  1.0800E+06
0000167   7.1367E+08  2.8565E+06 -4.1961E+05
0000168   7.0374E+08 -3.7864E+06  1.1241E+07
0000169   7.2198E+08  1.0488E+06  6.0872E+05
0000170   7.1159E+08  4.6467E+06  6.7471E+06
0000171   7.0996E+08  8.5212E+06  2.8870E+06
0000172   7.1084E+08 -1.0794E+07 -1.3525E+07
0000173   7.1327E+08  1.5140E+07  1.3664E+07
0000174   7.1106E+08 -1.1465E+06 -2.6895E+04
0000175   7.0914E+08  7.5367E+06  2.6029E+05
0000176   7.1588E+08 -2.3436E+06  4.8783E+06
0000177   7.1791E+08  1.1696E+07 -7.2928E+06
0000178   7.0465E+08 -1.5935E+06 -6.0630E+06
0000179   7.1847E+08 -8.5401E+06 -1.8031E+07
0000180   7.1511E+08  2.8274E+05 -4.7107E+06
0000181   7.1847E+08 -2.0618E+07 -1.8491E+06
0000182   7.0776E+08 -5.4076E+06  3.6079E+06
0000183   7.0711E+08  1.2229E+07 -2.0789E+06
0000184   7.2238E+08 -5.3398E+06 -3.0001E+06
0000185   7.0250E+08 -4.5668E+06 -5.8495E+06
0000186   7.1037E+08 -1.4233E+07 -1.6754E+07
0000187   7.0925E+08 -3.4011E+06  5.2222E+06
0000188   7.1133E+08  6.7864E+06  9.0972E+06
0000189   7.0770E+08 -3.6469E+07  6.7784E+06
0000190   7.0404E+08 -3.0131E+06 -4.1619E+06
0000191   7.0893E+08 -1.7988E+07  3.7881E+06
0000192   7.0454E+08 -1.7056E+07 -1.2377E+07
0000193   7.1240E+08 -4.1523E+06 -2.0264E+07
0000194   7.1140E+08 -1.1702E+07  4.9733E+04
0000195   7.0473E+08 -7.2298E+06  8.6015E+06
0000196   7.0777E+08  9.8637E+06  2.7776E+06
0000197   7.1780E+08  8.6207E+06 -6.7099E+06
0000198   7.0859E+08  3.2892E+06  5.0361E+06
0000199   7.1937E+08 -1.2810E+07  2.4170E+06
0000200   7.0524E+08 -1.2479E+07 -1.3990E+07
0000201   7.1216E+08  5.2532E+06 -5.2676E+06
0000202   7.1126E+08  9.3963E+06 -4.7005E+06
0000203   7.2411E+08  1.5699E+07  1.0937E+07
0000204   7.1180E+08 -6.3971E+04  2.7798E+06
0000205   7.1543E+08 -1.9436E+07 -7.0213E+06
0000206   7.1010E+08 -1.1821E+07  1.5478E+07
0000207   7.1414E+08 -4.7491E+06 -7.3116E+05
0000208   7.1451E+08  9.0492E+06  1.6399E+07
0000209   7.0640E+08 -3.7130E+04  1.6766E+07
0000210   6.9993E+08  6.9535E+06 -8.1150E+06
0000211   7.1026E+08 -3.9656E+06  2.5084E+07
0000212   7.0693E+08 -1.4386E+06 -1.4484E+06
0000213   7.1323E+08 -4.2598E+06  4.5303E+06
0000214   7.2145E+08 -4.4536E+05  2.9365E+06
0000215   7.1849E+08  3.7057E+05  1.8365E+06
0000216   7.0811E+08 -7.5674E+06 -3.0947E+05
0000217   7.0181E+08  7.2428E+07 -3.6662E+07
0000218   7.2416E+08  1.1607E+07 -7.3971E+06
0000219   7.1718E+08  3.5090E+06  1.8934E+07
0000220   7.1226E+08 -2.1479E+05 -6.0920E+06
0000221   7.2167E+08  2.0081E+06 -5.2505E+06
0000222   7.1004E+08  6.8279E+06  1.3851E+07
0000223   7.1824E+08 -2.5452E+06  1.8053E+07
0000224   7.1797E+08 -7.7821E+04 -3.7525E+06
0000225   7.1523E+08 -7.7225E+06  4.5013E+06
0000226   7.2513E+08  4.3707E+05 -5.7831E+06
0000227   7.0744E+08 -1.3768E+07 -1.0360E+07
0000228   7.0945E+08 -1.7603E+06 -7.5526E+05
0000229   6.9670E+08 -1.9755E+06 -6.1193E+06
0000230   7.0506E+08 -3.2196E+06 -7.9226E+06
0000231   7.0790E+08 -2.0109E+07  1.1650E+07
0000232   7.0841E+08 -2.1955E+06 -1.1200E+07
0000233   7.1816E+08 -1.0201E+07 -2.0780E+06
0000234   7.1373E+08 -7.5911E+06  2.6886E+06
0000235   7.0654E+08 -1.7837E+06 -4.3082E+06
0000236   7.1654E+08  5.5399E+06 -4.5192E+06
0000237   7.0596E+08 -4.8576E+06  7.1077E+06
0000238   7.1362E+08  8.5971E+06  4.4452E+04
0000239   7.1394E+08 -3.9541E+06 -1.7303E+06
0000240   7.1343E+08  1.6422E+07  2.7300E+07
0000241   7.0798E+08  1.6500E+07 -3.5230E+06
0000242   7.0048E+08 -7.5568E+06  1.3753E+07
0000243   7.2018E+08 -1.3174E+07 -1.0146E+07
0000244   7.1458E+08  1.0986E+06 -4.5097E+06
0000245   7.1247E+08 -1.2029E+07  4.4989E+06
0000246   7.1717E+08 -4.6136E+05 -1.5520E+07
0000247   7.1776E+08  4.1755E+06 -5.4913E+06
0000248   7.0768E+08 -2.2300E+06  1.0660E+07
0000249   7.0796E+08  5.7298E+06  1.3862E+06
0000250   7.0833E+08  2.9527E+06 -1.3870E+06
0000251   7.2098E+08  7.8778E+06  5.5058E+06
0000252   7.1097E+08 -6.9737E+06 -1.1793E+07
0000253   7.1009E+08 -1.1656E+07 -2.5150E+07
0000254   7.1538E+08 -2.1627E+07 -1.7172E+07
0000255   7.2580E+08  4.5312E+06  3.6118E+06
0000256   7.1540E+08  7.5621E+06 -3.2434E+06
0000257   7.1425E+08  7.8158E+06  5.4671E+06
0000258   7.1520E+08  3.9962E+06 -5.2343E+05
0000259   7.0729E+08  2.9428E+06  1.4569E+07
0000260   7.1621E+08 -9.0037E+06  8.6289E+06
0000261   7.1633E+08 -2.1579E+07 -9.7050E+06
0000262   7.1240E+08  6.7712E+06 -4.8405E+06
0000263   7.2291E+08 -1.2256E+07 -1.5529E+06
0000264   7.1769E+08 -1.7842E+07  3.1890E+07
0000265   7.2175E+08 -1.3586E+07 -8.2256E+06
0000266   7.0624E+08  1.3026E+07 -1.3670E+07
0000267   7.0387E+08  1.2098E+07 -8.6467E+05
0000268   7.1079E+08  1.0802E+07  7.2926E+05
0000269   7.0648E+08 -2.3383E+07 -1.1402E+07
0000270   7.0766E+08  9.8467E+06  7.9164E+06
0000271   7.0166E+08 -1.7059E+07  4.7449E+06
0000272   7.2060E+08 -9.4632E+06 -1.5553E+06
0000273   7.1104E+08  6.2357E+06  2.0163E+06
0000274   7.1127E+08  5.3004E+05 -3.3972E+06
0000275   7.1914E+08  7.6643E+06 -9.0850E+06
0000276   7.1298E+08  9.2873E+06  3.4766E+06
0000277   7.1459E+08  4.6681E+06 -6.3024E+05
0000278   7.1586E+08  4.7394E+06 -3.7804E+06
0000279   7.0333E+08 -1.3624E+07 -1.0899E+07
0000280   7.1494E+08  8.1977E+06 -4.7474E+06
0000281   7.0167E+08  1.5064E+06  5.1256E+06
0000282   7.2232E+08 -8.6680E+06  3.3653E+06
0000283   7.1435E+08  8.9327E+06  1.4370E+06
0000284   7.1042E+08  6.1084E+06 -2.3846E+07
0000285   7.2372E+08  4.8647E+06 -6.1530E+06
0000286   7.1358E+08  1.6373E+06  2.3636E+06
0000287   7.1420E+08  4.9998E+06 -4.1073E+06
0000288   7.1262E+08  8.1358E+06  1.3116E+07
0000289   7.0084E+08  8.0670E+06  1.1602E+07
0000290   7.0470E+08  1.5247E+07  2.2459E+06
0000291   7.1149E+08  1.0446E+07  1.8606E+07
0000292   7.1023E+08 -1.3156E+07  1.1258E+06
0000293   7.1404E+08 -1.0597E+06 -1.3076E+07
0000294   7.1255E+08  1.8886E+07 -1.2554E+07
0000295   7.1708E+08 -9.0834E+05 -6.6894E+06
0000296   7.1953E+08  1.6522E+07 -5.7701E+06
0000297   7.1237E+08  8.2962E+06  1.2444E+07
0000298   7.1528E+08 -5.5755E+05 -8.0828E+06
0000299   7.0947E+08 -4.7307E+06  7.2098E+06
0000300   7.0450E+08  1.3198E+06 -9.8195E+06
0000301   7.1151E+08  1.0251E+07 -3.1340E+06
0000302   7.1315E+08 -1.7093E+06 -2.3561E+06
0000303   7.1604E+08 -8.3373E+06 -9.6633E+06
0000304   7.1299E+08 -1.3539E+07 -2.4244E+07
0000305   7.0378E+08 -7.7405E+06  5.5932E+05
0000306   7.1558E+08  1.8781E+07 -5.1927E+05
0000307   7.1378E+08  2.5569E+06  1.5016E+06
0000308   7.0867E+08  7.1374E+06  5.0035E+06
0000309   7.1317E+08  1.7160E+06  2.8792E+06
0000310   7.1461E+08 -8.7362E+06 -7.5698E+06
0000311   7.0573E+08 -1.0182E+06  6.2975E+06
0000312   7.2185E+08  4.0177E+06 -1.3460E+06
0000313   7.0732E+08  7.9770E+06 -9.4048E+06
0000314   7.1468E+08 -3.0771E+06  4.0451E+06
0000315   7.1037E+08 -6.2178E+06  1.5327E+06
0000316   7.1709E+08  1.5043E+07  7.3888E+06
0000317   7.1534E+08  4.3575E+06  2.1100E+06
0000318   7.1325E+08  1.2534E+07 -7.8917E+06
0000319   7.1669E+08  1.4578E+07 -2.0031E+06
0000320   7.1209E+08 -1.2658E+06  3.1571E+06
0000321   7.1787E+08 -7.4038E+06 -8.0836E+05
0000322   7.2257E+08 -1.3512E+07  6.8507E+06
0000323   7.0508E+08  7.1320E+05  9.8085E+06
0000324   7.1675E+08  4.8813E+06 -1.4551E+07
0000325   7.0420E+08  7.3588E+06  2.4205E+07
0000326   7.2059E+08 -1.6048E+07 -6.5811E+06
0000327   7.2102E+08  4.0130E+06 -9.7427E+05
0000328   7.1563E+08 -5.5035E+05  8.3659E+06
0000329   7.0716E+08 -1.8105E+06  2.2691E+07
0000330   7.0177E+08  9.5676E+06 -1.1758E+06
0000331   7.1571E+08 -7.7224E+06  3.5696E+05
0000332   7.1594E+08  1.7918E+06 -2.7685E+06
0000333   7.0730E+08 -1.3648E+06 -2.7188E+06
0000334   7.0708E+08  7.7598E+06 -9.7442E+06
0000335   7.0573E+08 -1.3972E+07 -3.3741E+07
0000336   7.0725E+08 -3.5336E+06 -4.2137E+06
0000337   7.0933E+08 -3.5803E+06  1.9299E+06
0000338   7.1245E+08  2.2839E+07 -3.8530E+06
0000339   7.1609E+08  1.6685E+07  7.3035E+06
0000340   7.0563E+08 -3.5246E+06  8.2985E+06
0000341   7.1074E+08 -4.1954E+06 -4.8438E+06
0000342   7.1024E+08 -5.6615E+04 -2.6060E+07
0000343   7.0753E+08  1.3306E+07 -1.6975E+07
0000344   7.1741E+08 -7.0005E+06  5.9077E+06
0000345   7.1049E+08 -6.3967E+06 -1.8128E+07
0000346   7.1559E+08 -6.8281E+06  3.9906E+06
0000347   7.0264E+08 -3.9504E+06  1.2190E+07
0000348   7.0842E+08  2.8732E+06 -9.7502E+06
0000349   7.0942E+08  5.0584E+05  1.7877E+07
0000350   7.2772E+08  1.2700E+06  7.6078E+06
0000351   7.1877E+08 -6.7794E+06  2.4512E+07
0000352   7.0735E+08  2.0665E+06 -1.2528E+07
0000353   7.0725E+08 -4.8973E+06  9.1837E+06
0000354   7.1081E+08 -8.5609E+06  2.7516E+07
0000355   7.1371E+08 -2.6715E+06  9.2791E+06
0000356   7.2309E+08  2.0765E+07 -7.5703E+06
0000357   7.1561E+08  1.6921E+07  1.1014E+07
0000358   7.0712E+08  3.5648E+06  4.0995E+06
0000359   7.0868E+08  3.3908E+07 -2.1999E+06
0000360   7.1262E+08 -2.2002E+07 -2.4525E+07
0000361   7.0930E+08  1.0082E+07  4.7728E+06
0000362   7.1139E+08  1.0454E+07 -2.5435E+07
0000363   6.8299E+08  7.8686E+06  2.1879E+07
0000364   7.1489E+08 -6.9814E+06  4.9331E+06
0000365   7.1578E+08  9.3562E+06 -1.1374E+07
0000366   7.1179E+08 -1.9835E+07 -1.4228E+07
0000367   7.2118E+08  2.1601E+07  3.1603E+06
0000368   7.0780E+08  1.3445E+07  9.8178E+06
0000369   7.1261E+08  5.2691E+06  3.6746E+06
0000370   7.1972E+08 -6.3892E+06 -7.9391E+06
0000371   7.1113E+08  1.0109E+06  3.4754E+06
0000372   7.0377E+08  4.6265E+06  5.0975E+06
0000373   7.1006E+08 -8.7955E+06 -1.0988E+07
0000374   7.0866E+08 -6.2652E+06 -5.1014E+05
0000375   7.1482E+08  1.0768E+07  4.9784E+06
0000376   7.1317E+08 -3.1787E+06  4.4270E+06
0000377   7.1332E+08 -3.0115E+06 -1.7125E+07
0000378   7.1004E+08 -1.2817E+07 -1.1411E+07
0000379   7.0744E+08  1.7764E+06 -6.0951E+06
0000380   7.0990E+08 -7.2406E+06 -1.0136E+07
0000381   7.0707E+08  8.2328E+06  5.5100E+06
0000382   7.1075E+08  4.5369E+06 -1.9959E+06
0000383   6.9340E+08 -1.5343E+07  9.1933E+06
0000384   7.0724E+08  9.3899E+05 -4.6386E+05
0000385   7.1178E+08  3.6077E+06 -1.4666E+07
0000386   7.1896E+08 -4.5829E+06  3.3142E+06
0000387   7.1242E+08 -1.3657E+07  1.0403E+06
0000388   7.0092E+08 -1.8805E+07  1.7829E+06
